index,feature1,feature2,feature3,feature4,feature5,feature6,feature7,feature8,feature9,feature10,feature11,feature12,feature13,feature14,feature15,feature16,feature17,feature18,feature19,feature20,feature21,feature22,feature23,feature24,feature25,feature26,feature27,feature28,feature29,feature30,feature31,feature32,feature33,feature34,feature35,feature36,feature37,feature38,feature39,feature40,feature41,feature42,feature43,feature44,feature45,feature46,feature47,feature48,feature49,feature50,feature51,feature52,feature53,feature54,feature55,feature56,feature57,feature58,feature59,feature60,feature61,feature62,feature63,feature64,feature65,feature66,feature67,feature68,feature69,feature70,feature71,feature72,feature73,feature74,feature75,feature76,feature77,feature78,feature79,feature80,feature81,feature82,feature83,feature84,feature85,feature86,feature87,feature88,feature89,feature90,feature91,feature92,feature93,feature94,feature95,feature96,feature97,feature98,feature99,feature100,feature101,feature102,feature103,feature104,feature105,feature106,feature107,feature108,feature109,feature110,feature111,feature112,feature113,feature114,feature115,feature116
690,-0.304524,-0.44606,2.254877,0.812346,0.098356,-0.392276,-0.97694,0.257988,1.918359,0.424876,0.18143,1.039418,0.436006,-0.322229,0.348148,1.040414,0.407221,-0.320145,-0.320145,-0.320145,-0.320145,-0.320145,-0.320145,-0.320145,-0.320145,-0.320145,-0.320145,-0.320145,-0.320145,0.764833,0.830613,2.445983,0.301218,0.418139,1.100977,4.175913,0.649689,0.251593,0.148082,-0.289322,0.721435,-0.855824,-0.137057,0.058979,-0.391026,-0.236786,0.453936,0.453936,0.453936,0.453936,0.453936,0.453936,0.453936,0.453936,0.453936,0.453936,0.453936,0.453936,0.110787,-0.318464,1.557109,0.177678,-0.805512,-0.415055,1.525521,-0.07173,-0.462857,0.642983,-1.048536,-0.797473,-1.364245,-0.273616,-0.914958,-0.758456,-0.491114,-0.34149,-0.34149,-0.34149,-0.34149,-0.34149,-0.34149,-0.34149,-0.34149,-0.34149,-0.34149,-0.34149,-0.34149,0.37203,0.31969,0.332942,-0.192929,-0.469228,1.123139,3.554246,0.086657,-0.898165,0.100961,-1.255646,-1.026092,-1.377426,-0.2547,-0.896959,-1.214783,-1.011144,0.409757,0.409757,0.409757,0.409757,0.409757,0.409757,0.409757,0.409757,0.409757,0.409757,0.409757,0.409757
692,-0.27554,0.952062,0.231902,0.206161,0.897201,-0.380788,-0.853907,-2.787978,-1.281701,-0.509583,0.681803,-1.36045,0.762356,-0.454629,-0.619305,-0.708838,-2.686293,0.214441,0.214441,0.214441,0.214441,0.214441,0.214441,0.214441,0.214441,0.214441,0.214441,0.214441,0.214441,-0.326121,0.042599,-0.233024,0.935211,1.237574,-0.176751,0.775429,0.110657,0.289839,0.368409,-0.261349,-0.456778,0.741947,-0.200926,-0.250171,0.315364,0.735402,0.505019,0.505019,0.505019,0.505019,0.505019,0.505019,0.505019,0.505019,0.505019,0.505019,0.505019,0.505019,-0.107073,1.847896,1.94792,3.361144,2.201799,1.388013,0.91692,1.034488,0.458572,1.425081,0.466181,1.835494,0.958476,0.352715,0.855141,1.812703,2.476636,-0.016523,-0.016523,-0.016523,-0.016523,-0.016523,-0.016523,-0.016523,-0.016523,-0.016523,-0.016523,-0.016523,-0.016523,-0.107862,0.42823,0.900325,0.577242,1.183673,0.537171,2.635856,1.14904,1.779262,2.333918,1.176693,1.092395,2.118023,1.313753,1.015928,1.509869,1.376812,0.326031,0.326031,0.326031,0.326031,0.326031,0.326031,0.326031,0.326031,0.326031,0.326031,0.326031,0.326031
698,1.132026,0.610207,2.01346,1.613249,-1.309448,-0.37515,0.660815,-0.197218,1.315968,0.316262,-0.11609,1.112317,2.463729,-1.968496,-0.749679,0.705459,0.12332,-0.721342,-0.721342,-0.721342,-0.721342,-0.721342,-0.721342,-0.721342,-0.721342,-0.721342,-0.721342,-0.721342,-0.721342,2.760987,2.542003,1.642087,1.21611,0.742427,3.649476,1.718752,3.060073,4.203777,1.641252,1.339345,5.051581,2.352972,2.753739,0.934015,1.288061,0.132616,-0.761217,-0.761217,-0.761217,-0.761217,-0.761217,-0.761217,-0.761217,-0.761217,-0.761217,-0.761217,-0.761217,-0.761217,0.881008,-0.267593,1.526611,1.091804,-1.206114,0.096222,0.953239,1.228937,2.772679,-0.301908,0.027816,2.387844,1.200658,1.332123,0.095086,-0.120283,0.4277,-0.624305,-0.624305,-0.624305,-0.624305,-0.624305,-0.624305,-0.624305,-0.624305,-0.624305,-0.624305,-0.624305,-0.624305,0.377076,-0.78317,0.291977,-0.110447,-1.500357,1.129109,1.394869,2.271812,2.845251,1.327953,0.34985,3.581403,1.783096,1.459204,0.001461,1.113829,-0.024107,-0.684802,-0.684802,-0.684802,-0.684802,-0.684802,-0.684802,-0.684802,-0.684802,-0.684802,-0.684802,-0.684802,-0.684802
699,0.710014,0.578911,-0.138719,0.096729,1.275643,-0.817387,-0.393466,-0.518862,-1.530397,-0.629735,-0.870549,-0.671147,-0.343065,0.043734,2.198768,0.413335,0.785485,1.694046,1.694046,1.694046,1.694046,1.694046,1.694046,1.694046,1.694046,1.694046,1.694046,1.694046,1.694046,0.153977,0.046583,-0.500217,-0.100823,-0.608877,-0.921698,-0.393808,1.190216,0.260446,-0.410671,-0.215657,0.036384,0.009516,0.190373,0.114651,-0.312204,-0.079682,1.522032,1.522032,1.522032,1.522032,1.522032,1.522032,1.522032,1.522032,1.522032,1.522032,1.522032,1.522032,-0.382913,-0.272264,-0.708748,-0.837051,-0.562299,-0.866448,-0.217751,2.510606,0.508584,0.145669,-0.365264,0.395608,0.020191,0.413414,0.098376,-0.497845,0.206786,3.396301,3.396301,3.396301,3.396301,3.396301,3.396301,3.396301,3.396301,3.396301,3.396301,3.396301,3.396301,0.000378,-0.120064,-0.803441,0.900466,-0.237957,-1.214077,-0.383024,0.585537,0.367984,-0.756168,-0.958883,-1.13909,-0.681937,-0.691176,-0.29317,-0.673913,-0.718876,2.715274,2.715274,2.715274,2.715274,2.715274,2.715274,2.715274,2.715274,2.715274,2.715274,2.715274,2.715274
700,0.187087,-0.16637,-0.347866,0.518785,-0.040111,-0.429568,-0.963353,0.124057,-0.240642,-0.655742,1.259753,-0.515183,0.514371,1.486703,0.53073,0.021738,-0.240402,-0.584873,-0.584873,-0.584873,-0.584873,-0.584873,-0.584873,-0.584873,-0.584873,-0.584873,-0.584873,-0.584873,-0.584873,-0.170575,0.097419,-0.340344,0.291021,-0.19101,0.210864,0.368362,-0.143185,-0.623687,0.048305,0.727142,0.49213,1.271949,0.503821,1.036749,0.293056,-0.383373,-0.575461,-0.575461,-0.575461,-0.575461,-0.575461,-0.575461,-0.575461,-0.575461,-0.575461,-0.575461,-0.575461,-0.575461,-0.414849,-0.394191,-0.844433,0.068667,-1.000528,0.140577,0.035196,-0.798731,-0.9263,-0.808348,-0.027051,0.266794,-1.245973,-0.607882,-1.070118,-1.086326,-1.124555,-0.423071,-0.423071,-0.423071,-0.423071,-0.423071,-0.423071,-0.423071,-0.423071,-0.423071,-0.423071,-0.423071,-0.423071,-0.442496,-0.030113,-0.328471,-0.140288,0.049758,1.221603,0.289976,-0.503971,-0.950201,-0.222482,-0.026283,0.336132,0.681767,0.564005,1.192846,0.638184,0.156478,-0.411162,-0.411162,-0.411162,-0.411162,-0.411162,-0.411162,-0.411162,-0.411162,-0.411162,-0.411162,-0.411162,-0.411162
702,-0.686255,-0.50681,0.008485,2.210538,0.676049,0.207297,-0.834283,0.079455,0.158801,0.582645,0.291182,0.407781,0.2618,0.775349,0.399991,0.594695,-0.265725,-0.385814,-0.385814,-0.385814,-0.385814,-0.385814,-0.385814,-0.385814,-0.385814,-0.385814,-0.385814,-0.385814,-0.385814,-0.177883,-0.037942,1.425736,2.80252,0.866381,1.308113,1.182292,0.278007,0.233169,0.255115,0.058518,0.241391,0.08808,0.397458,0.474078,0.585513,-0.10886,-0.200853,-0.200853,-0.200853,-0.200853,-0.200853,-0.200853,-0.200853,-0.200853,-0.200853,-0.200853,-0.200853,-0.200853,-0.39285,0.407723,-0.174453,0.653797,-0.265473,1.262322,0.300591,-0.687631,-0.206465,-0.474688,0.119967,0.075864,-0.309132,-0.612767,-0.053506,-0.549091,-0.624372,-0.60527,-0.60527,-0.60527,-0.60527,-0.60527,-0.60527,-0.60527,-0.60527,-0.60527,-0.60527,-0.60527,-0.60527,-0.515183,0.013224,-0.199666,-1.044577,0.22382,-0.952469,0.337785,-0.750859,0.007755,-0.602007,-1.089994,0.170187,-0.700666,0.237573,1.704431,-0.056993,-0.500964,-0.48672,-0.48672,-0.48672,-0.48672,-0.48672,-0.48672,-0.48672,-0.48672,-0.48672,-0.48672,-0.48672,-0.48672
704,-0.378575,-0.445698,0.159956,0.392973,0.686383,-0.269752,0.574897,0.10868,-0.18402,-0.99413,-0.743691,0.795197,-0.027821,0.008479,1.834376,0.832609,0.073366,0.108755,0.108755,0.108755,0.108755,0.108755,0.108755,0.108755,0.108755,0.108755,0.108755,0.108755,0.108755,-0.530694,-0.32744,0.57463,-0.087499,0.493342,-0.710425,-0.870351,-0.605823,-0.486184,-0.114014,-0.500828,-0.38539,-0.490241,-0.716785,-0.417056,-0.447946,-0.397113,0.433813,0.433813,0.433813,0.433813,0.433813,0.433813,0.433813,0.433813,0.433813,0.433813,0.433813,0.433813,-0.281016,-0.200443,0.466483,-1.131298,-0.406523,-1.07025,-0.5958,-0.560374,-0.252132,0.835967,0.0486,-0.407485,-0.731462,-0.68167,0.861816,-0.520314,-0.817852,0.130323,0.130323,0.130323,0.130323,0.130323,0.130323,0.130323,0.130323,0.130323,0.130323,0.130323,0.130323,-0.754132,0.186345,2.792992,0.275142,0.767335,0.588304,-0.906318,-0.602479,-0.610803,-0.932238,-1.134754,-1.119556,-1.474186,-0.744195,-0.904508,-1.000449,-1.145211,0.499609,0.499609,0.499609,0.499609,0.499609,0.499609,0.499609,0.499609,0.499609,0.499609,0.499609,0.499609
705,-0.381664,-0.515201,-0.262325,0.649115,-0.398189,0.960889,-0.621055,-0.88109,-0.854729,-0.023022,0.703739,-0.424528,-0.491128,-0.607243,-0.400694,0.003899,-0.390681,-0.017452,-0.017452,-0.017452,-0.017452,-0.017452,-0.017452,-0.017452,-0.017452,-0.017452,-0.017452,-0.017452,-0.017452,0.033998,-0.035466,0.62079,0.443843,0.638398,0.100596,0.482588,0.510628,0.372997,1.697375,1.441923,1.92988,1.782538,0.758952,3.056199,3.207884,2.995972,0.415237,0.415237,0.415237,0.415237,0.415237,0.415237,0.415237,0.415237,0.415237,0.415237,0.415237,0.415237,1.019208,0.29208,-0.141021,0.097531,-0.742645,0.279176,0.373161,-0.190041,-0.082894,0.831189,1.432799,0.983993,1.270362,0.432572,1.443617,2.444999,1.67902,0.71771,0.71771,0.71771,0.71771,0.71771,0.71771,0.71771,0.71771,0.71771,0.71771,0.71771,0.71771,2.079109,1.494137,1.649081,-0.625459,-0.316233,-0.76592,-0.514337,0.137646,0.146805,0.894064,0.438757,0.714525,1.258771,0.815707,3.435999,3.301285,2.187568,1.692188,1.692188,1.692188,1.692188,1.692188,1.692188,1.692188,1.692188,1.692188,1.692188,1.692188,1.692188
706,-1.423944,-1.180317,3.225279,0.098847,-1.870012,1.685003,1.51539,0.452251,1.067022,0.856359,-0.135668,-0.31896,0.157964,0.854369,0.18772,0.060758,0.549037,-0.740837,-0.740837,-0.740837,-0.740837,-0.740837,-0.740837,-0.740837,-0.740837,-0.740837,-0.740837,-0.740837,-0.740837,-1.133998,-0.812734,3.598011,-0.813402,0.213099,0.525518,2.132797,0.203219,-0.083017,-0.840797,0.54737,-0.185268,-0.884024,-0.337342,-0.641442,-0.646178,-0.800002,-0.798368,-0.798368,-0.798368,-0.798368,-0.798368,-0.798368,-0.798368,-0.798368,-0.798368,-0.798368,-0.798368,-0.798368,-0.928303,-0.144788,0.2816,-0.078176,-0.775409,0.174336,-1.15289,-1.232256,-1.517385,-1.429954,-1.068322,-1.039636,-1.175243,-1.201491,-1.282417,-1.211328,-1.17707,-0.723563,-0.723563,-0.723563,-0.723563,-0.723563,-0.723563,-0.723563,-0.723563,-0.723563,-0.723563,-0.723563,-0.723563,-0.851167,-0.097407,-2.342601,-0.009523,-0.585649,0.020784,-0.791906,-1.03511,-1.000801,-1.017814,-0.693266,-0.692161,-1.181473,-1.128343,-0.953088,-0.840351,-0.946435,-0.772612,-0.772612,-0.772612,-0.772612,-0.772612,-0.772612,-0.772612,-0.772612,-0.772612,-0.772612,-0.772612,-0.772612
707,0.7191,0.332097,-0.168897,0.402574,-0.003699,-0.883494,-0.245639,0.677424,1.162753,1.530222,0.861978,1.293288,-0.168056,0.765172,1.1117,0.191253,1.302864,-0.476109,-0.476109,-0.476109,-0.476109,-0.476109,-0.476109,-0.476109,-0.476109,-0.476109,-0.476109,-0.476109,-0.476109,1.657852,1.44505,0.201147,-0.592327,1.364737,1.169412,0.942122,1.309572,1.114478,2.206189,0.877363,0.842418,0.960661,-0.084178,-0.005216,1.134956,0.594498,-0.202401,-0.202401,-0.202401,-0.202401,-0.202401,-0.202401,-0.202401,-0.202401,-0.202401,-0.202401,-0.202401,-0.202401,0.567462,-0.327325,-0.601799,0.660242,-1.067301,0.57229,0.339828,-0.252559,-0.161294,0.04728,-0.758494,-0.8441,0.229462,-0.787944,-0.664077,0.093907,-0.078894,-0.628384,-0.628384,-0.628384,-0.628384,-0.628384,-0.628384,-0.628384,-0.628384,-0.628384,-0.628384,-0.628384,-0.628384,0.677448,0.202561,-0.798807,-0.1993,-0.721768,1.686613,0.741524,0.033691,-0.909345,-0.047672,-0.907124,-1.001217,-0.846264,-0.9635,-0.628748,-0.442844,-0.649848,-0.505099,-0.505099,-0.505099,-0.505099,-0.505099,-0.505099,-0.505099,-0.505099,-0.505099,-0.505099,-0.505099,-0.505099
709,0.374833,0.549919,-0.018126,-1.095872,1.04088,-0.772441,-0.262696,-0.289281,-1.03331,0.460002,1.161857,0.790567,-0.46377,-0.901035,0.060402,1.210729,-0.337565,-0.161103,-0.161103,-0.161103,-0.161103,-0.161103,-0.161103,-0.161103,-0.161103,-0.161103,-0.161103,-0.161103,-0.161103,0.175841,0.220343,-0.300599,-0.174107,-0.158518,-0.608709,-0.138818,-0.492122,-0.007687,0.015426,0.238697,0.100864,0.410334,0.077154,-0.575805,-0.31593,-0.176246,-0.335526,-0.335526,-0.335526,-0.335526,-0.335526,-0.335526,-0.335526,-0.335526,-0.335526,-0.335526,-0.335526,-0.335526,0.341348,0.653701,0.570343,0.040083,0.047459,0.080638,0.04294,-0.32582,-0.107037,0.681494,0.544599,1.689442,1.053769,0.793909,0.420026,0.257584,-0.444555,-0.25039,-0.25039,-0.25039,-0.25039,-0.25039,-0.25039,-0.25039,-0.25039,-0.25039,-0.25039,-0.25039,-0.25039,0.281977,0.174254,-0.352577,-0.018912,0.969924,0.442351,0.06731,-0.64648,-0.452305,-0.402039,-0.076765,0.039436,0.595648,0.015704,-0.454892,-0.348251,-0.293108,-0.362152,-0.362152,-0.362152,-0.362152,-0.362152,-0.362152,-0.362152,-0.362152,-0.362152,-0.362152,-0.362152,-0.362152
710,-0.471524,-0.103877,-0.543188,-0.810642,0.356369,0.093148,-0.681254,-0.457373,0.09632,-0.419379,0.306389,-1.006183,-0.573198,-2.650235,-1.643548,0.311638,-0.926267,-0.193938,-0.193938,-0.193938,-0.193938,-0.193938,-0.193938,-0.193938,-0.193938,-0.193938,-0.193938,-0.193938,-0.193938,-0.652317,-0.2469,-0.77587,-0.764184,-0.060152,-0.84394,-0.433491,-0.51016,-0.606207,0.260937,-0.488776,0.109962,0.962852,0.532154,0.40473,0.662651,1.376633,-0.282895,-0.282895,-0.282895,-0.282895,-0.282895,-0.282895,-0.282895,-0.282895,-0.282895,-0.282895,-0.282895,-0.282895,-0.735847,0.479034,0.274003,-1.588641,-0.552411,-0.088507,-0.639382,-0.561309,-0.581114,0.611365,-0.401273,0.827823,2.064739,1.145647,0.993708,0.864717,0.949604,-0.172888,-0.172888,-0.172888,-0.172888,-0.172888,-0.172888,-0.172888,-0.172888,-0.172888,-0.172888,-0.172888,-0.172888,-0.72914,0.760969,-0.355719,0.439436,1.893594,-0.230508,-0.614075,-1.015874,-0.954483,-0.394367,-0.533966,-0.441359,0.976241,-0.026705,0.910748,1.847928,1.287166,-0.317226,-0.317226,-0.317226,-0.317226,-0.317226,-0.317226,-0.317226,-0.317226,-0.317226,-0.317226,-0.317226,-0.317226
712,-0.521345,-0.628308,-0.114396,1.163659,0.143936,0.375863,-0.442612,0.283151,-0.146417,0.614546,0.330271,-0.940535,0.879423,-0.438866,1.144779,-0.095771,0.758297,-0.378632,-0.378632,-0.378632,-0.378632,-0.378632,-0.378632,-0.378632,-0.378632,-0.378632,-0.378632,-0.378632,-0.378632,-0.355354,-0.100551,0.727721,0.783341,1.049198,0.703975,0.659658,1.744447,1.054729,0.817953,0.231381,1.473483,0.915543,0.45799,0.770334,0.615922,0.142534,-0.202401,-0.202401,-0.202401,-0.202401,-0.202401,-0.202401,-0.202401,-0.202401,-0.202401,-0.202401,-0.202401,-0.202401,-0.495709,-0.89416,-0.334582,0.105658,-0.723614,-1.138071,-0.830567,-0.133236,-0.046776,0.100811,-0.758792,1.170374,0.251909,0.035602,-0.06822,-0.144761,-0.335247,-0.321094,-0.321094,-0.321094,-0.321094,-0.321094,-0.321094,-0.321094,-0.321094,-0.321094,-0.321094,-0.321094,-0.321094,-0.743807,-0.244255,1.52799,-0.349176,-0.517436,0.063531,-0.272952,0.651693,-0.158152,0.136954,-0.300002,0.642708,1.015231,0.364046,0.320674,-0.079179,-0.780148,-0.194701,-0.194701,-0.194701,-0.194701,-0.194701,-0.194701,-0.194701,-0.194701,-0.194701,-0.194701,-0.194701,-0.194701
713,-0.121169,-0.175387,0.191977,-0.293274,1.467923,-0.508656,-0.203977,-0.74685,0.183752,-0.154332,0.489855,-0.353571,-0.607784,-0.147422,-0.183615,0.828551,-0.425291,1.634533,1.634533,1.634533,1.634533,1.634533,1.634533,1.634533,1.634533,1.634533,1.634533,1.634533,1.634533,0.05641,0.13135,0.824889,-0.331823,0.244941,-0.346134,0.42565,1.678782,0.704855,1.019651,0.69845,0.421632,0.133515,0.454315,-0.103194,-0.187605,0.189947,2.356385,2.356385,2.356385,2.356385,2.356385,2.356385,2.356385,2.356385,2.356385,2.356385,2.356385,2.356385,-0.262183,0.243869,0.311572,-1.202197,-0.185964,-0.243579,-0.42147,0.665349,0.197393,-0.249165,-0.531525,-0.161792,-0.590468,-0.287207,-0.55346,-0.024619,-0.73751,1.037237,1.037237,1.037237,1.037237,1.037237,1.037237,1.037237,1.037237,1.037237,1.037237,1.037237,1.037237,-0.324517,0.246576,1.324968,0.491406,0.532236,0.457732,-0.094356,1.455934,0.205754,0.943886,0.105248,0.002305,0.015031,0.309108,-0.193958,-0.832886,-0.743924,1.355244,1.355244,1.355244,1.355244,1.355244,1.355244,1.355244,1.355244,1.355244,1.355244,1.355244,1.355244
714,0.79836,0.350229,-0.026285,-0.458199,1.303338,-1.052437,-0.025821,0.38484,-0.090011,0.176635,0.46608,0.28111,0.117511,0.034185,0.2754,-0.720678,0.374281,0.626925,0.626925,0.626925,0.626925,0.626925,0.626925,0.626925,0.626925,0.626925,0.626925,0.626925,0.626925,0.602344,0.546368,-0.156495,-0.787434,-0.884369,-1.265796,-0.681293,-0.485298,-0.058845,-0.325766,-0.022636,-0.289282,-0.208541,-0.028041,-0.200896,-0.115132,-0.42062,0.220193,0.220193,0.220193,0.220193,0.220193,0.220193,0.220193,0.220193,0.220193,0.220193,0.220193,0.220193,0.807399,0.525064,-0.747568,-0.132541,0.183081,-1.123984,-0.318,-1.052776,-0.752831,-1.117436,-0.871317,-0.733007,-0.496733,0.342685,0.28854,-0.086456,-0.222544,0.026987,0.026987,0.026987,0.026987,0.026987,0.026987,0.026987,0.026987,0.026987,0.026987,0.026987,0.026987,1.973333,2.177584,0.900636,0.019983,0.035436,-0.992058,-0.09731,-0.625235,-0.739827,-0.765115,-0.866599,-1.00881,-0.206715,-0.7611,-0.607698,-0.828562,-0.684165,-0.145691,-0.145691,-0.145691,-0.145691,-0.145691,-0.145691,-0.145691,-0.145691,-0.145691,-0.145691,-0.145691,-0.145691
715,-0.097909,-0.159328,-0.748469,0.061569,-0.34571,0.698984,-0.014071,-0.801781,0.110161,0.358386,0.392916,0.092114,-0.256966,0.083446,0.02642,-0.487708,-0.57489,-0.551013,-0.551013,-0.551013,-0.551013,-0.551013,-0.551013,-0.551013,-0.551013,-0.551013,-0.551013,-0.551013,-0.551013,0.266951,0.271661,-0.774946,-0.201299,0.157697,-0.067247,2.168842,0.885493,0.979072,-0.055827,-0.734549,-0.522306,-0.355081,-0.075142,-0.253056,-0.434772,-0.113969,-0.426856,-0.426856,-0.426856,-0.426856,-0.426856,-0.426856,-0.426856,-0.426856,-0.426856,-0.426856,-0.426856,-0.426856,0.992281,0.705451,-0.706617,-0.255564,-0.324481,-0.322514,0.881846,0.226805,-0.055173,-0.223399,-0.631428,-0.747785,0.463017,-0.795675,-0.585533,-0.021353,-0.524443,-0.616147,-0.616147,-0.616147,-0.616147,-0.616147,-0.616147,-0.616147,-0.616147,-0.616147,-0.616147,-0.616147,-0.616147,2.096943,2.266122,-0.412889,-0.247247,-0.187315,1.2397,3.395764,1.222691,0.575955,-0.160328,-0.020264,-0.869976,-0.822797,-0.200024,-1.095796,-0.629986,-0.63109,-0.484678,-0.484678,-0.484678,-0.484678,-0.484678,-0.484678,-0.484678,-0.484678,-0.484678,-0.484678,-0.484678,-0.484678
718,-0.973281,-0.721078,0.324723,0.335644,-0.552242,0.088092,0.930208,0.915862,2.101451,1.018631,1.000693,0.51497,-0.432754,-0.924128,-0.319928,0.242426,-0.683628,-0.689533,-0.689533,-0.689533,-0.689533,-0.689533,-0.689533,-0.689533,-0.689533,-0.689533,-0.689533,-0.689533,-0.689533,-0.301394,-0.059435,1.06738,0.800336,1.531251,0.852289,0.038027,-0.467578,-0.688984,-0.696745,-0.544337,-0.792481,-0.785852,-0.693801,-0.518249,-0.274134,-0.706574,-0.71323,-0.71323,-0.71323,-0.71323,-0.71323,-0.71323,-0.71323,-0.71323,-0.71323,-0.71323,-0.71323,-0.71323,-0.706236,0.468135,1.530997,-0.277983,0.64691,-0.344085,-0.99281,-0.566324,-0.616315,-0.941361,-0.951045,-0.619821,-0.606749,-0.644496,-0.896535,-0.804382,-0.338687,-0.685491,-0.685491,-0.685491,-0.685491,-0.685491,-0.685491,-0.685491,-0.685491,-0.685491,-0.685491,-0.685491,-0.685491,-0.654634,0.50592,2.418272,-0.544318,0.851576,0.784355,-0.525475,-0.387572,-0.960563,-0.797604,-1.095856,-0.834539,-0.801936,-1.051587,-0.820378,-0.48532,-0.96067,-0.76036,-0.76036,-0.76036,-0.76036,-0.76036,-0.76036,-0.76036,-0.76036,-0.76036,-0.76036,-0.76036,-0.76036
720,-0.793349,-0.977337,-0.869924,1.147985,0.033096,0.722324,0.083893,0.690518,0.360329,0.356465,0.916252,-0.398637,-0.843243,-0.940399,-0.499588,0.241563,0.060222,-0.469953,-0.469953,-0.469953,-0.469953,-0.469953,-0.469953,-0.469953,-0.469953,-0.469953,-0.469953,-0.469953,-0.469953,-0.687884,-0.615429,-0.700779,0.73086,-0.315867,0.266148,-0.154937,-0.424962,-0.333135,0.05793,-0.058876,-0.136167,0.039335,-0.08238,-0.236506,0.152695,-0.247616,-0.43924,-0.43924,-0.43924,-0.43924,-0.43924,-0.43924,-0.43924,-0.43924,-0.43924,-0.43924,-0.43924,-0.43924,-0.768104,-0.932349,-0.75603,-0.193072,-1.373808,-0.616436,-0.51629,-0.518336,-0.393913,-0.0908,-0.628234,1.789708,0.414912,0.017624,-0.367514,-0.351174,-0.319057,-0.408114,-0.408114,-0.408114,-0.408114,-0.408114,-0.408114,-0.408114,-0.408114,-0.408114,-0.408114,-0.408114,-0.408114,-0.837439,-0.247194,-0.145357,-0.358565,0.232082,-0.467297,-0.599334,-0.160862,-0.444816,-0.171096,-0.121034,-0.450297,-0.556212,-0.484876,-0.387155,-0.498071,-0.768026,-0.353984,-0.353984,-0.353984,-0.353984,-0.353984,-0.353984,-0.353984,-0.353984,-0.353984,-0.353984,-0.353984,-0.353984
722,0.36923,1.382704,0.172638,-1.410896,-2.702093,-1.466305,-1.389671,-3.607801,-1.301866,2.862695,5.912188,3.50615,-2.125539,-5.703061,-0.551926,5.798595,1.843845,-0.653621,-0.653621,-0.653621,-0.653621,-0.653621,-0.653621,-0.653621,-0.653621,-0.653621,-0.653621,-0.653621,-0.653621,-0.199626,0.171137,-0.818638,-0.974926,-0.321706,-0.893407,-1.056368,-1.481209,-2.27015,-1.789351,-2.317547,-1.584002,-2.118415,-1.805021,-1.829317,-1.49481,-1.194711,-0.761217,-0.761217,-0.761217,-0.761217,-0.761217,-0.761217,-0.761217,-0.761217,-0.761217,-0.761217,-0.761217,-0.761217,2.131425,1.182177,2.048723,-0.764751,1.632,-0.10402,1.367883,2.101294,1.456128,1.915315,3.759249,5.442565,2.559117,3.825224,3.306356,2.383265,-0.258537,-0.545443,-0.545443,-0.545443,-0.545443,-0.545443,-0.545443,-0.545443,-0.545443,-0.545443,-0.545443,-0.545443,-0.545443,2.032938,0.856627,-0.516593,0.462906,2.36415,0.921259,-0.644867,0.114849,-0.480531,-0.403553,0.729378,0.638204,-0.758243,0.697817,-0.594481,-0.230673,-0.366487,-0.723602,-0.723602,-0.723602,-0.723602,-0.723602,-0.723602,-0.723602,-0.723602,-0.723602,-0.723602,-0.723602,-0.723602
723,0.532111,0.273453,-0.322587,-0.435183,0.087493,-0.618645,-0.446961,0.019132,0.402363,0.361692,0.836917,0.472291,0.859599,0.740863,0.559293,0.013185,-0.322544,-0.612577,-0.612577,-0.612577,-0.612577,-0.612577,-0.612577,-0.612577,-0.612577,-0.612577,-0.612577,-0.612577,-0.612577,0.744796,0.553613,-0.566826,-0.541885,-0.271773,-0.215842,0.38034,0.117523,-0.60421,-0.384765,-0.11366,-0.474048,0.10333,-0.355661,-0.445344,-0.064689,-0.362577,-0.631188,-0.631188,-0.631188,-0.631188,-0.631188,-0.631188,-0.631188,-0.631188,-0.631188,-0.631188,-0.631188,-0.631188,1.609235,1.123606,0.062314,-0.28555,-0.197644,-0.868251,-0.076619,-0.278758,-0.983719,-0.248292,-0.798592,-0.965866,-0.957716,-0.415991,-0.379215,-0.7111,-0.848142,-0.618867,-0.618867,-0.618867,-0.618867,-0.618867,-0.618867,-0.618867,-0.618867,-0.618867,-0.618867,-0.618867,-0.618867,2.300458,1.704776,-0.512642,-0.004159,-0.155792,-1.241568,-0.620164,-0.673905,-1.097278,-0.512705,-0.49799,-1.135861,-1.00136,-0.921982,-0.696285,-0.450812,-0.784436,-0.660297,-0.660297,-0.660297,-0.660297,-0.660297,-0.660297,-0.660297,-0.660297,-0.660297,-0.660297,-0.660297,-0.660297
